unvCd,대학,전형,모집단위,항목,골든값,크롤러값,비고
0000138,세종대학교,세종창의인재(면접형),환경융합공학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,세종창의인재(면접형),나노신소재공학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,사회기여및배려자,미디어커뮤니케이션학과,반영교과,국수영사,"국어,수학,영어,사회",문자열 불일치
0000138,세종대학교,기회균형,화학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,기회균형,건축학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,사회기여및배려자,컴퓨터공학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,기회균형,생명시스템학부,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,세종창의인재(면접형),반도체시스템공학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,특성화고교졸재직자,글로벌조리학과,반영교과,국수영사과,"국어,수학,영어,사회,과학",문자열 불일치
0000138,세종대학교,세종창의인재(면접형),교육학과,반영교과,국수영사,"국어,수학,영어,사회",문자열 불일치
0000138,세종대학교,세종창의인재(면접형),지구자원시스템공학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,기회균형,환경융합공학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,세종창의인재(서류형),화학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,사회기여및배려자,기계공학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,세종창의인재(면접형),호텔관광외식경영학부,반영교과,국수영사,"국어,수학,영어,사회",문자열 불일치
0000138,세종대학교,기회균형,나노신소재공학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,세종창의인재(면접형),경영학부,반영교과,국수영사,"국어,수학,영어,사회",문자열 불일치
0000138,세종대학교,세종창의인재(서류형),환경융합공학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,기회균형,반도체시스템공학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,기회균형,교육학과,반영교과,국수영사,"국어,수학,영어,사회",문자열 불일치
0000138,세종대학교,세종창의인재(서류형),지능정보융합학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,세종창의인재(면접형),지능정보융합학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000138,세종대학교,세종창의인재(서류형),나노신소재공학과,반영교과,국수영과,"국어,수학,영어,과학",문자열 불일치
0000140,수원대학교,실기우수자,스포츠과학부,학생부등급_70컷,3.72,372.0,차이: +368.28
0000141,숙명여자대학교,숙명인재(면접형),기계시스템학부,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),앙트러프러너십전공,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),화학과,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),경제학부,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),생명시스템학부,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),홍보광고학과,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),지능형전자시스템전공,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),문화관광학전공,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),경영학부,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),가족자원경영학과,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),아동복지학부,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),의류학과,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),독일언어·문화학과,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),약학부,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),테슬(TESL)전공,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),소비자경제학과,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),문헌정보학과,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),화공생명공학부,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),일본학과,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
0000141,숙명여자대학교,숙명인재(면접형),르꼬르동블루외식경영전공,반영교과,국수영사과,"국어,수학,외국어,(,영어,),사회,(,역사,/,도덕,한국사포함,),과학",문자열 불일치
